participant,device_location,segment_id,classified_posture,xmin,xmax,ymin,ymax
15,mid_back,94,shoulder slouch,0.11308572278584383,0.11308572278584383,26.863333333333333,26.863333333333333
15,mid_back,95,unknown,0.11308572278584383,0.11457812983402382,10.61425,26.863333333333333
15,mid_back,96,shoulder slouch,0.11457812983402382,0.11509641333117414,15.885000000000002,25.9455
15,mid_back,97,unknown,0.11558347480893373,0.1180375163621829,6.476333333333334,22.723666666666666
15,mid_back,98,shoulder slouch,0.1180375163621829,0.11904286163484805,20.397199999999998,29.049
15,mid_back,99,unknown,0.11904286163484805,0.11956114513199836,29.049,32.5888
15,mid_back,100,lumbar slouch,0.11956114513199836,0.12008567285437367,32.5888,35.891
15,mid_back,101,lumbar slouch+neck slouch,0.12008567285437367,0.12056649010690827,35.891,38.59925
15,mid_back,102,neck slouch,0.12056649010690827,0.12056649010690827,38.59925,38.59925
15,mid_back,103,good+neck slouch,0.12056649010690827,0.12108477390181382,38.59925,40.85633333333333
15,mid_back,104,good,0.12108477390181382,0.12108477390181382,40.85633333333333,40.85633333333333
15,mid_back,105,unknown,0.12108477390181382,0.1387938355311374,40.85633333333333,53.757200000000005
15,mid_back,106,laying back,0.13931836355126795,0.1443013788492425,54.70633333333333,60.8985
15,mid_back,107,unknown,0.1443013788492425,0.18700669398065045,60.8544,69.55975000000001
15,mid_back,108,laying back,0.18700669398065045,0.18700669398065045,60.8544,60.8544
15,mid_back,109,unknown,0.18700669398065045,0.187531222000781,48.222,60.8544
15,mid_back,110,good+neck slouch,0.1880120392533156,0.1880120392533156,42.7355,42.7355
15,mid_back,111,unknown,0.1880120392533156,0.1880120392533156,42.7355,42.7355
15,mid_back,112,lumbar slouch,0.18853032275046594,0.18853032275046594,36.970666666666666,36.970666666666666
15,mid_back,113,lumbar slouch+neck slouch,0.18853032275046594,0.18853032275046594,36.970666666666666,36.970666666666666
15,mid_back,114,good+neck slouch,0.18853032275046594,0.18853032275046594,36.970666666666666,36.970666666666666
15,mid_back,115,shoulder slouch,0.18897991828136504,0.18897991828136504,30.3782,30.3782
15,mid_back,116,unknown,0.18897991828136504,0.18897991828136504,30.3782,30.3782
15,mid_back,117,lumbar slouch,0.18897991828136504,0.18897991828136504,30.3782,30.3782
15,mid_back,118,shoulder slouch,0.18949820177851537,0.19192102101461858,24.9075,26.48225
15,mid_back,119,unknown,0.19240183856490842,0.19240183856490842,24.831,24.831
15,mid_back,120,shoulder slouch,0.19240183856490842,0.19240183856490842,24.831,24.831
15,mid_back,121,unknown,0.19284518927507205,0.19824033385933,23.906333333333333,26.095
15,mid_back,122,shoulder slouch,0.19824033385933,0.19824033385933,26.095,26.095
15,mid_back,123,unknown,0.19876486158170528,0.20623938467754474,29.093666666666667,32.0736
15,mid_back,124,shoulder slouch,0.2067639126976753,0.2067639126976753,28.409,28.409
15,mid_back,125,unknown,0.2067639126976753,0.2067639126976753,28.409,28.409
15,mid_back,126,shoulder slouch,0.20720726340783893,0.20765685893873803,28.037,28.5835
15,mid_back,127,unknown,0.20765685893873803,0.217473024258469,28.5835,32.6184
15,mid_back,128,lumbar slouch,0.217473024258469,0.21799755227859957,32.5558,34.9255
15,mid_back,129,lumbar slouch+neck slouch,0.2185533020203656,0.2185533020203656,39.2295,39.2295
15,mid_back,130,good+neck slouch,0.2185533020203656,0.2190028975512647,39.2295,40.041666666666664
15,mid_back,131,lumbar slouch+neck slouch,0.2194462485591836,0.2194462485591836,38.1815,38.1815
15,mid_back,132,neck slouch,0.2194462485591836,0.2194462485591836,38.1815,38.1815
15,mid_back,133,good+neck slouch,0.2194462485591836,0.2194462485591836,38.1815,38.1815
15,mid_back,134,unknown,0.21989584379232746,0.21989584379232746,34.60025,34.60025
15,mid_back,135,lumbar slouch,0.21989584379232746,0.21989584379232746,34.60025,34.60025
15,mid_back,136,lumbar slouch+neck slouch,0.21989584379232746,0.21989584379232746,34.60025,34.60025
15,mid_back,137,unknown,0.22037666104486206,0.22469152756946817,29.505666666666666,33.103
15,mid_back,138,lumbar slouch,0.22469152756946817,0.22469152756946817,33.103,33.103
15,mid_back,139,unknown,0.2251411231003673,0.22599660309681432,32.573,33.330666666666666
15,mid_back,140,lumbar slouch,0.22599660309681432,0.22744529937739835,33.330666666666666,34.7388
15,mid_back,141,unknown,0.22800104911916438,0.22800104911916438,32.87675,32.87675
15,mid_back,142,lumbar slouch,0.22800104911916438,0.22800104911916438,32.87675,32.87675
15,mid_back,143,unknown,0.22848811089467921,0.23227844939915476,32.31466666666667,32.58825
15,mid_back,144,lumbar slouch,0.2327655111746696,0.2327655111746696,34.475,34.475
15,mid_back,145,lumbar slouch+neck slouch,0.2332088621825885,0.2332088621825885,43.51433333333333,43.51433333333333
15,mid_back,146,good+neck slouch,0.2332088621825885,0.2332088621825885,43.51433333333333,43.51433333333333
15,mid_back,147,unknown,0.2332088621825885,0.2332088621825885,43.51433333333333,43.51433333333333
15,mid_back,148,laying back,0.23392072142579762,0.23392072142579762,61.94775,61.94775
15,mid_back,149,unknown,0.23392072142579762,0.24095189351371818,58.52675,62.959
15,mid_back,150,laying back,0.24095189351371818,0.24095189351371818,58.52675,58.52675
15,mid_back,151,unknown,0.24095189351371818,0.2424755219857784,45.033,58.52675
15,mid_back,152,good+neck slouch,0.242956339238313,0.242956339238313,39.772800000000004,39.772800000000004
15,mid_back,153,unknown,0.242956339238313,0.242956339238313,39.772800000000004,39.772800000000004
15,mid_back,154,good+neck slouch,0.24348086725844356,0.24348086725844356,40.14,40.14
15,mid_back,155,good,0.24348086725844356,0.24348086725844356,40.14,40.14
15,mid_back,156,unknown,0.24399915075559386,0.2649053352007665,41.838,46.492333333333335
15,mid_back,157,good+neck slouch,0.26542986322089707,0.26542986322089707,41.69175,41.69175
15,mid_back,158,good,0.26542986322089707,0.26542986322089707,41.69175,41.69175
15,mid_back,159,unknown,0.26542986322089707,0.26542986322089707,41.69175,41.69175
15,mid_back,160,neck slouch,0.26591068047343164,0.26591068047343164,38.5784,38.5784
15,mid_back,161,good+neck slouch,0.26591068047343164,0.26650389645981337,38.5784,40.3335
15,mid_back,162,good,0.26650389645981337,0.26650389645981337,40.3335,40.3335
15,mid_back,163,unknown,0.26650389645981337,0.26840218797354126,40.3335,43.227666666666664
15,mid_back,164,good+neck slouch,0.26896418223828755,0.26896418223828755,40.935,40.935
15,mid_back,165,good,0.26896418223828755,0.26896418223828755,40.935,40.935
15,mid_back,166,unknown,0.26896418223828755,0.26896418223828755,40.935,40.935
15,mid_back,167,good+neck slouch,0.2694075332462064,0.27048781100810304,39.5706,39.724666666666664
15,mid_back,168,lumbar slouch+neck slouch,0.2709311620160219,0.2709311620160219,37.2314,37.2314
15,mid_back,169,neck slouch,0.2709311620160219,0.2709311620160219,37.2314,37.2314
15,mid_back,170,good+neck slouch,0.2709311620160219,0.2709311620160219,37.2314,37.2314
15,mid_back,171,lumbar slouch+neck slouch,0.27145569003615244,0.2718990410440713,36.808,37.122749999999996
15,mid_back,172,lumbar slouch,0.27242356876644663,0.27242356876644663,35.4225,35.4225
15,mid_back,173,lumbar slouch+neck slouch,0.27242356876644663,0.27242356876644663,35.4225,35.4225
15,mid_back,174,unknown,0.27290438601898126,0.2734226698138868,32.07575,32.1665
15,mid_back,175,lumbar slouch,0.27387226504703066,0.27387226504703066,37.16125,37.16125
15,mid_back,176,lumbar slouch+neck slouch,0.27387226504703066,0.27387226504703066,37.16125,37.16125
15,mid_back,177,neck slouch,0.27387226504703066,0.27387226504703066,37.16125,37.16125
15,mid_back,178,good+neck slouch,0.27387226504703066,0.27387226504703066,37.16125,37.16125
15,mid_back,179,good,0.2743530822995653,0.2743530822995653,42.54175,42.54175
15,mid_back,180,unknown,0.2743530822995653,0.29462858421598515,41.678,52.591499999999996
15,mid_back,181,laying back,0.29462858421598515,0.29515311223611573,52.591499999999996,60.59925
15,mid_back,182,unknown,0.29515311223611573,0.3006169447866249,60.59925,62.912
15,mid_back,183,laying back,0.3011789390513711,0.3011789390513711,60.117,60.117
15,mid_back,184,unknown,0.3011789390513711,0.3011789390513711,60.117,60.117
15,mid_back,185,laying back,0.30162229005929,0.30214681807942056,56.677,59.851
15,mid_back,186,unknown,0.30214681807942056,0.30374537933846746,59.851,65.79533333333333
15,mid_back,187,laying back,0.30422619659100203,0.30422619659100203,60.38775,60.38775
15,mid_back,188,unknown,0.30422619659100203,0.30422619659100203,60.38775,60.38775
15,mid_back,189,laying back,0.30467579182414595,0.31311819365027954,56.05233333333334,60.60325
15,mid_back,190,unknown,0.31364272167041013,0.3141610051675604,61.3564,61.53433333333333
15,mid_back,191,laying back,0.3146043561754793,0.3146043561754793,61.3918,61.3918
15,mid_back,192,unknown,0.3146043561754793,0.3146043561754793,61.3918,61.3918
15,mid_back,193,laying back,0.31516635044022556,0.31516635044022556,60.923,60.923
15,mid_back,194,unknown,0.31516635044022556,0.3920971126322922,60.923,65.80160000000001
15,mid_back,195,laying back,0.39254670816319126,0.39254670816319126,58.962,58.962
15,mid_back,196,unknown,0.39254670816319126,0.3935458089128762,53.317,58.962
15,mid_back,197,laying back,0.3940703366352515,0.3940703366352515,60.1382,60.1382
15,mid_back,198,unknown,0.3940703366352515,0.42654735745840033,60.1382,66.14175
15,mid_back,199,laying back,0.42706564095555066,0.42706564095555066,60.61333333333333,60.61333333333333
15,mid_back,200,unknown,0.42706564095555066,0.4275152364864498,52.325,60.61333333333333
15,mid_back,201,laying back,0.4275152364864498,0.4275152364864498,52.325,52.325
15,mid_back,202,unknown,0.4280335199836001,0.4401226395609714,42.91675,51.757999999999996
15,mid_back,203,laying back,0.4401226395609714,0.4405722350918705,51.757999999999996,60.802499999999995
15,mid_back,204,unknown,0.4405722350918705,0.45678888997076933,60.802499999999995,63.87175
15,mid_back,205,laying back,0.4573134179908999,0.4573134179908999,59.004,59.004
15,mid_back,206,unknown,0.4573134179908999,0.4573134179908999,59.004,59.004
15,mid_back,207,laying back,0.4577567689988188,0.4577567689988188,58.7998,58.7998
15,mid_back,208,unknown,0.4577567689988188,0.5349872614455664,54.832499999999996,66.855
15,mid_back,209,laying back,0.5349872614455664,0.5349872614455664,54.832499999999996,54.832499999999996
15,mid_back,210,unknown,0.5349872614455664,0.5359551404736158,41.830666666666666,54.832499999999996
15,mid_back,211,good+neck slouch,0.5364359577261504,0.5364359577261504,40.4474,40.4474
15,mid_back,212,good,0.5364359577261504,0.5364359577261504,40.4474,40.4474
15,mid_back,213,good+neck slouch,0.536960485746281,0.5397829455204624,39.977666666666664,40.35525
15,mid_back,214,unknown,0.5402325407536062,0.5402325407536062,45.03975,45.03975
15,mid_back,215,laying back,0.5407133580061407,0.5407133580061407,62.843,62.843
15,mid_back,216,unknown,0.5407133580061407,0.5514287140899148,62.1474,64.53225
15,mid_back,217,laying back,0.5520968628632832,0.5520968628632832,60.9645,60.9645
15,mid_back,218,unknown,0.5520968628632832,0.5525464583941823,53.48166666666667,60.9645
15,mid_back,219,laying back,0.5529523428597302,0.5529523428597302,59.12466666666666,59.12466666666666
15,mid_back,220,unknown,0.5529523428597302,0.5612136576880102,59.12466666666666,64.4986
15,mid_back,221,laying back,0.5616944749405448,0.5616944749405448,61.33866666666666,61.33866666666666
15,mid_back,222,unknown,0.5616944749405448,0.5616944749405448,61.33866666666666,61.33866666666666
15,mid_back,223,laying back,0.562144070471444,0.562144070471444,60.054,60.054
15,mid_back,224,unknown,0.562144070471444,0.562144070471444,60.054,60.054
15,mid_back,225,laying back,0.5626623539685942,0.5631868819887248,56.733399999999996,58.842666666666666
15,mid_back,226,unknown,0.5631868819887248,0.6371016086605512,54.001,66.125
15,mid_back,227,laying back,0.6371016086605512,0.6371016086605512,54.001,54.001
15,mid_back,228,unknown,0.6371016086605512,0.6371016086605512,54.001,54.001
15,mid_back,229,good+neck slouch,0.6376261366806818,0.6376261366806818,41.252,41.252
15,mid_back,230,unknown,0.6376261366806818,0.6376261366806818,41.252,41.252
15,mid_back,231,lumbar slouch,0.6380694873908453,0.6380694873908453,34.362249999999996,34.362249999999996
15,mid_back,232,lumbar slouch+neck slouch,0.6385940154109759,0.6385940154109759,37.60625,37.60625
15,mid_back,233,neck slouch,0.6385940154109759,0.6385940154109759,37.60625,37.60625
15,mid_back,234,lumbar slouch,0.6389999001742791,0.6389999001742791,36.31925,36.31925
15,mid_back,235,lumbar slouch+neck slouch,0.6389999001742791,0.6389999001742791,36.31925,36.31925
15,mid_back,236,lumbar slouch,0.6395244281944097,0.6399677792023285,33.64,35.219500000000004
15,mid_back,237,unknown,0.6404485964548631,0.6404485964548631,33.151250000000005,33.151250000000005
15,mid_back,238,lumbar slouch,0.6404485964548631,0.6404485964548631,33.151250000000005,33.151250000000005
15,mid_back,239,unknown,0.640898191688007,0.6418660707160564,33.050200000000004,33.20766666666667
15,mid_back,240,lumbar slouch,0.6418660707160564,0.6418660707160564,33.20766666666667,33.20766666666667
15,mid_back,241,unknown,0.642346887968591,0.642346887968591,33.237,33.237
15,mid_back,242,lumbar slouch,0.642346887968591,0.642346887968591,33.237,33.237
15,mid_back,243,unknown,0.6428714156909663,0.6428714156909663,31.902333333333335,31.902333333333335
15,mid_back,244,shoulder slouch,0.6433147666988852,0.6433147666988852,28.6888,28.6888
15,mid_back,245,unknown,0.6433147666988852,0.6438767609636314,24.1935,28.6888
15,mid_back,246,shoulder slouch,0.6438767609636314,0.6438767609636314,24.1935,24.1935
15,mid_back,247,unknown,0.6443575782161661,0.6528374462869154,20.7236,25.2136
15,mid_back,248,shoulder slouch,0.6528374462869154,0.6533994405516617,25.2136,28.3335
15,mid_back,249,unknown,0.6533994405516617,0.6544047858243268,28.3335,32.469
15,mid_back,250,lumbar slouch,0.6544047858243268,0.6553351983100053,32.469,38.760799999999996
15,mid_back,251,lumbar slouch+neck slouch,0.6553351983100053,0.6553351983100053,38.760799999999996,38.760799999999996
15,mid_back,252,good+neck slouch,0.6553351983100053,0.6553351983100053,38.760799999999996,38.760799999999996
15,mid_back,253,unknown,0.6553351983100053,0.6573396443323554,38.760799999999996,45.533
15,mid_back,254,good,0.6578267061078702,0.6578267061078702,42.78225,42.78225
15,mid_back,255,unknown,0.6578267061078702,0.6578267061078702,42.78225,42.78225
15,mid_back,256,lumbar slouch,0.6582700571157891,0.6582700571157891,37.458,37.458
15,mid_back,257,lumbar slouch+neck slouch,0.6582700571157891,0.6582700571157891,37.458,37.458
15,mid_back,258,neck slouch,0.6582700571157891,0.6582700571157891,37.458,37.458
15,mid_back,259,good+neck slouch,0.6582700571157891,0.6582700571157891,37.458,37.458
15,mid_back,260,lumbar slouch,0.6587196523489329,0.6592004696014675,33.486333333333334,34.762
15,mid_back,261,unknown,0.6596500651323667,0.6596500651323667,32.98375,32.98375
15,mid_back,262,lumbar slouch,0.6596500651323667,0.6596500651323667,32.98375,32.98375
15,mid_back,263,unknown,0.6601308823849013,0.6601308823849013,29.81866666666667,29.81866666666667
15,mid_back,264,shoulder slouch,0.6605804776180452,0.6605804776180452,26.7352,26.7352
15,mid_back,265,unknown,0.6611736936044269,0.6611736936044269,24.84825,24.84825
15,mid_back,266,shoulder slouch,0.6611736936044269,0.66407733039082,24.84825,28.3886
15,mid_back,267,unknown,0.66407733039082,0.6645956138879703,28.3886,28.725666666666665
15,mid_back,268,shoulder slouch,0.6650764311405049,0.670140623450691,26.318,28.368666666666666
15,mid_back,269,unknown,0.670140623450691,0.6709961034471381,28.368666666666666,32.672
15,mid_back,270,lumbar slouch,0.6709961034471381,0.6718890499859561,32.672,35.632666666666665
15,mid_back,271,lumbar slouch+neck slouch,0.6718890499859561,0.6722949347492593,35.632666666666665,38.1236
15,mid_back,272,neck slouch,0.6722949347492593,0.6722949347492593,38.1236,38.1236
15,mid_back,273,good+neck slouch,0.6722949347492593,0.672888150735641,38.1236,39.92
15,mid_back,274,neck slouch,0.6733377459687848,0.6733377459687848,38.949799999999996,38.949799999999996
15,mid_back,275,good+neck slouch,0.6733377459687848,0.6733377459687848,38.949799999999996,38.949799999999996
15,mid_back,276,lumbar slouch,0.6739684284975376,0.6739684284975376,36.638,36.638
15,mid_back,277,lumbar slouch+neck slouch,0.6739684284975376,0.6739684284975376,36.638,36.638
15,mid_back,278,unknown,0.6744929565176682,0.6744929565176682,33.0235,33.0235
15,mid_back,279,lumbar slouch,0.6744929565176682,0.6744929565176682,33.0235,33.0235
15,mid_back,280,unknown,0.674936307525587,0.6765348687846339,30.2342,32.93575
15,mid_back,281,lumbar slouch,0.6770593965070092,0.6775402137595439,33.638999999999996,33.7995
15,mid_back,282,unknown,0.6780647417796744,0.6780647417796744,32.943749999999994,32.943749999999994
15,mid_back,283,lumbar slouch,0.6780647417796744,0.6780647417796744,32.943749999999994,32.943749999999994
15,mid_back,284,unknown,0.6785080927875933,0.6803314518120898,31.210333333333335,33.217333333333336
15,mid_back,285,lumbar slouch,0.6803314518120898,0.6817801477949185,33.217333333333336,35.346666666666664
15,mid_back,286,unknown,0.6823796083042805,0.6823796083042805,33.37466666666667,33.37466666666667
15,mid_back,287,lumbar slouch,0.6823796083042805,0.6823796083042805,33.37466666666667,33.37466666666667
15,mid_back,288,unknown,0.6827854930675836,0.6848336498575297,30.868199999999998,33.138666666666666
15,mid_back,289,lumbar slouch,0.6852770008654485,0.6858764613748105,33.818,34.012
15,mid_back,290,unknown,0.6862823458403584,0.6862823458403584,32.8355,32.8355
15,mid_back,291,lumbar slouch,0.6862823458403584,0.6862823458403584,32.8355,32.8355
15,mid_back,292,unknown,0.686806873860489,0.6883305026303045,30.509,32.664
15,mid_back,293,lumbar slouch,0.6883305026303045,0.6892983816583539,32.664,36.36625
15,mid_back,294,lumbar slouch+neck slouch,0.6892983816583539,0.6892983816583539,36.36625,36.36625
15,mid_back,295,lumbar slouch,0.6897791989108885,0.6897791989108885,36.1692,36.1692
15,mid_back,296,lumbar slouch+neck slouch,0.6897791989108885,0.6897791989108885,36.1692,36.1692
15,mid_back,297,lumbar slouch,0.6903786591224953,0.6932760516836632,33.7035,36.377
15,mid_back,298,lumbar slouch+neck slouch,0.6932760516836632,0.6938755121930252,36.377,36.764250000000004
15,mid_back,299,lumbar slouch,0.6943188632009442,0.6943188632009442,35.874,35.874
15,mid_back,300,lumbar slouch+neck slouch,0.6943188632009442,0.6943188632009442,35.874,35.874
15,mid_back,301,lumbar slouch,0.6947622142088631,0.6947622142088631,35.925399999999996,35.925399999999996
15,mid_back,302,unknown,0.695324208175854,0.695324208175854,-26.380333333333333,-26.380333333333333
15,mid_back,303,lumbar slouch,0.695324208175854,0.695767559183773,-26.380333333333333,34.08925
15,mid_back,304,unknown,0.6962920872039035,0.6962920872039035,33.349,33.349
15,mid_back,305,lumbar slouch,0.6962920872039035,0.6994142772327658,33.349,35.09433333333333
15,mid_back,306,unknown,0.6998638724659098,0.6998638724659098,32.906,32.906
15,mid_back,307,lumbar slouch,0.6998638724659098,0.6998638724659098,32.906,32.906
15,mid_back,308,unknown,0.7002697572292129,0.7013125687464937,31.83275,32.97933333333334
15,mid_back,309,lumbar slouch,0.7017559197544126,0.7035105905149026,33.385333333333335,34.15833333333333
15,mid_back,310,unknown,0.7040663402566687,0.7135515536000832,29.59725,33.428000000000004
15,mid_back,311,lumbar slouch,0.7135515536000832,0.7155247779007978,33.428000000000004,34.85433333333334
15,mid_back,312,unknown,0.7160055951533324,0.7174980019037571,29.2048,31.508750000000003
15,mid_back,313,shoulder slouch,0.7180537516455231,0.7180537516455231,28.648666666666667,28.648666666666667
15,mid_back,314,unknown,0.7180537516455231,0.7180537516455231,28.648666666666667,28.648666666666667
15,mid_back,315,shoulder slouch,0.718497102653442,0.7200269756484825,25.6016,26.0995
15,mid_back,316,unknown,0.720545259443388,0.720545259443388,24.0915,24.0915
15,mid_back,317,shoulder slouch,0.720545259443388,0.720545259443388,24.0915,24.0915
15,mid_back,318,unknown,0.7210323209211477,0.7220314216708326,23.2225,24.364
15,mid_back,319,shoulder slouch,0.7225184834463474,0.7225184834463474,25.6444,25.6444
15,mid_back,320,unknown,0.7230367669434977,0.7230367669434977,25.113,25.113
15,mid_back,321,shoulder slouch,0.7230367669434977,0.7230367669434977,25.113,25.113
15,mid_back,322,unknown,0.7237798482060975,0.7242669099816124,23.705,25.1215
15,mid_back,323,shoulder slouch,0.7242669099816124,0.7262401339845718,25.0422,25.431
15,mid_back,324,unknown,0.7268333499709535,0.7268333499709535,24.90575,24.90575
15,mid_back,325,shoulder slouch,0.7268333499709535,0.7268333499709535,24.90575,24.90575
15,mid_back,326,unknown,0.7273141672234881,0.731260615527162,23.9876,24.730333333333334
15,mid_back,327,shoulder slouch,0.7317788990243123,0.7317788990243123,26.337,26.337
15,mid_back,328,unknown,0.7323408932890586,0.7327842442969774,29.954250000000002,32.46633333333333
15,mid_back,329,lumbar slouch,0.7332338395301213,0.7337895895696426,34.2038,36.42333333333333
15,mid_back,330,lumbar slouch+neck slouch,0.7337895895696426,0.7337895895696426,36.42333333333333,36.42333333333333
15,mid_back,331,good+neck slouch,0.7342329402798062,0.7342329402798062,41.11475,41.11475
15,mid_back,332,unknown,0.7342329402798062,0.7356878810833705,41.11475,52.3635
15,mid_back,333,good+neck slouch,0.7361312320912894,0.7361312320912894,39.96633333333333,39.96633333333333
15,mid_back,334,unknown,0.7361312320912894,0.7361312320912894,39.96633333333333,39.96633333333333
15,mid_back,335,lumbar slouch,0.7365808273244333,0.7365808273244333,35.4585,35.4585
15,mid_back,336,lumbar slouch+neck slouch,0.7365808273244333,0.7365808273244333,35.4585,35.4585
15,mid_back,337,lumbar slouch,0.7370241783323521,0.7390348685799272,34.422,35.358
15,mid_back,338,lumbar slouch+neck slouch,0.7390348685799272,0.7400027476079766,35.358,37.48825
15,mid_back,339,neck slouch,0.7400027476079766,0.7400027476079766,37.48825,37.48825
15,mid_back,340,lumbar slouch+neck slouch,0.7404835648605113,0.7404835648605113,37.68725,37.68725
15,mid_back,341,neck slouch,0.7404835648605113,0.7404835648605113,37.68725,37.68725
15,mid_back,342,lumbar slouch+neck slouch,0.7410080928806417,0.7415263763777921,36.9218,37.8975
15,mid_back,343,neck slouch,0.7415263763777921,0.7415263763777921,37.8975,37.8975
15,mid_back,344,good+neck slouch,0.7420509041001674,0.7425317216504572,39.2375,39.69533333333333
15,mid_back,345,good,0.7429750723606209,0.7429750723606209,41.69425,41.69425
15,mid_back,346,unknown,0.7429750723606209,0.74342466789152,41.69425,42.0705
15,mid_back,347,good,0.7438680188994389,0.7438680188994389,41.221000000000004,41.221000000000004
15,mid_back,348,unknown,0.7438680188994389,0.7438680188994389,41.221000000000004,41.221000000000004
15,mid_back,349,good+neck slouch,0.7443550803771984,0.7443550803771984,40.47875,40.47875
15,mid_back,350,neck slouch,0.7447984313851174,0.7447984313851174,38.95366666666667,38.95366666666667
15,mid_back,351,good+neck slouch,0.7447984313851174,0.7447984313851174,38.95366666666667,38.95366666666667
15,mid_back,352,unknown,0.7452480269160164,0.7452480269160164,35.1088,35.1088
15,mid_back,353,lumbar slouch,0.7452480269160164,0.7452480269160164,35.1088,35.1088
15,mid_back,354,lumbar slouch+neck slouch,0.7452480269160164,0.7452480269160164,35.1088,35.1088
15,mid_back,355,unknown,0.7457663104131668,0.7457663104131668,31.485,31.485
15,mid_back,356,shoulder slouch,0.7462533718909263,0.7462533718909263,28.666800000000002,28.666800000000002
15,mid_back,357,unknown,0.7462533718909263,0.7462533718909263,28.666800000000002,28.666800000000002
15,mid_back,358,shoulder slouch,0.7467716556858319,0.7467716556858319,27.839333333333332,27.839333333333332
15,mid_back,359,unknown,0.7472212509189757,0.7477770006607418,29.1862,30.9066
15,mid_back,360,lumbar slouch,0.7477770006607418,0.7484076831894946,30.9066,35.306
15,mid_back,361,lumbar slouch+neck slouch,0.7488947446672541,0.7488947446672541,37.2575,37.2575
15,mid_back,362,neck slouch,0.7488947446672541,0.7488947446672541,37.2575,37.2575
15,mid_back,363,lumbar slouch+neck slouch,0.7493755619197887,0.7493755619197887,37.522,37.522
15,mid_back,364,neck slouch,0.7493755619197887,0.7493755619197887,37.522,37.522
15,mid_back,365,lumbar slouch+neck slouch,0.7498251574506878,0.7498251574506878,37.34375,37.34375
15,mid_back,366,lumbar slouch,0.7502685084586067,0.7502685084586067,36.511,36.511
15,mid_back,367,lumbar slouch+neck slouch,0.7502685084586067,0.7502685084586067,36.511,36.511
15,mid_back,368,lumbar slouch,0.7507181036917506,0.7507181036917506,34.54125,34.54125
15,mid_back,369,unknown,0.7511239884550538,0.7558135180213276,29.071666666666665,33.032333333333334
15,mid_back,370,lumbar slouch,0.7558135180213276,0.7562194024868755,33.032333333333334,35.251000000000005
15,mid_back,371,lumbar slouch+neck slouch,0.7562194024868755,0.756743930507006,35.251000000000005,37.5514
15,mid_back,372,neck slouch,0.756743930507006,0.756743930507006,37.5514,37.5514
15,mid_back,373,good+neck slouch,0.7572622140041563,0.7572622140041563,38.50725,38.50725
15,mid_back,374,lumbar slouch+neck slouch,0.7577492757796711,0.7577492757796711,37.301500000000004,37.301500000000004
15,mid_back,375,neck slouch,0.7577492757796711,0.7577492757796711,37.301500000000004,37.301500000000004
15,mid_back,376,lumbar slouch+neck slouch,0.7582675592768214,0.758748376529356,36.282333333333334,36.51325
15,mid_back,377,lumbar slouch,0.759235438304871,0.7597162555574055,34.541,35.67375
15,mid_back,378,unknown,0.7602407832797808,0.7602407832797808,33.436,33.436
15,mid_back,379,lumbar slouch,0.7602407832797808,0.7602407832797808,33.436,33.436
15,mid_back,380,unknown,0.7607590667769311,0.7612086623078302,32.513999999999996,33.238
15,mid_back,381,lumbar slouch,0.7612086623078302,0.7616145470711334,33.238,33.50833333333333
15,mid_back,382,unknown,0.7620641423042772,0.7651113998439082,31.11875,32.977000000000004
15,mid_back,383,lumbar slouch,0.7651113998439082,0.7651113998439082,32.977000000000004,32.977000000000004
15,mid_back,384,unknown,0.7655984613216678,0.7684958538828358,29.571666666666665,34.195
15,mid_back,385,lumbar slouch,0.7684958538828358,0.7684958538828358,34.195,34.195
15,mid_back,386,lumbar slouch+neck slouch,0.7684958538828358,0.7684958538828358,34.195,34.195
15,mid_back,387,unknown,0.7689829153605954,0.7689829153605954,51.7026,51.7026
15,mid_back,388,laying back,0.7689829153605954,0.7689829153605954,51.7026,51.7026
15,mid_back,389,unknown,0.7689829153605954,0.7705065441304109,51.7026,66.337
15,mid_back,390,laying back,0.7709873613829454,0.7709873613829454,60.069,60.069
15,mid_back,391,unknown,0.7709873613829454,0.7742281946686352,58.3702,62.561499999999995
15,mid_back,392,laying back,0.7742281946686352,0.7742281946686352,58.3702,58.3702
15,mid_back,393,unknown,0.7742281946686352,0.7756019581622325,51.50675,58.3702
15,mid_back,394,laying back,0.7756019581622325,0.7760515536931317,54.69733333333333,61.9065
15,mid_back,395,unknown,0.7760515536931317,0.7773503846974976,44.191,62.895
15,mid_back,396,good+neck slouch,0.7777999799306415,0.7777999799306415,41.046,41.046
15,mid_back,397,good,0.7777999799306415,0.7777999799306415,41.046,41.046
15,mid_back,398,unknown,0.7777999799306415,0.7777999799306415,41.046,41.046
15,mid_back,399,good,0.7782433309385604,0.7782433309385604,41.27425,41.27425
15,mid_back,400,unknown,0.7782433309385604,0.7825956640055375,41.27425,45.602666666666664
15,mid_back,401,good,0.7830452592386813,0.7830452592386813,41.3185,41.3185
15,mid_back,402,unknown,0.7830452592386813,0.7830452592386813,41.3185,41.3185
15,mid_back,403,good+neck slouch,0.7834886102466002,0.7840131382667307,38.7515,39.900999999999996
15,mid_back,404,neck slouch,0.7844939555192654,0.7849435507524092,38.235,38.25066666666667
15,mid_back,405,good+neck slouch,0.7849435507524092,0.7849435507524092,38.235,38.235
15,mid_back,406,neck slouch,0.7854618345473148,0.7854618345473148,38.25325,38.25325
